prompt_id	base_bundle	role	word	sources	group_kind	group_name
tw-typing-v4-120	37	optional	拋棄繼承	law	概念詞族	政府法律:繼承
tw-typing-v4-120	37	optional	贓物罪	law	單詞	贓物罪
tw-typing-v4-120	37	required	執行進度	government	概念詞族	政府法律:進度
tw-typing-v4-120	37	required	居住	law,mcbopomofo	單詞	居住
tw-typing-v4-120	37	required	關鍵	government,mcbopomofo	概念詞族	政府法律:關鍵
tw-typing-v4-120	37	required	備查	government,mcbopomofo	單詞	備查
tw-typing-v4-120	37	required	人事案件	government	概念詞族	政府法律:人事
tw-typing-v4-120	37	required	證據	law,mcbopomofo	概念詞族	政府法律:證據
tw-typing-v4-120	37	required	有責性	law	單詞	有責性
tw-typing-v4-120	37	optional	留職停薪	government,mcbopomofo	單詞	留職停薪
tw-typing-v4-120	37	required	依法令行為	law	概念詞族	政府法律:法令
tw-typing-v4-120	37	optional	不作為犯	law	概念詞族	政府法律:作為
tw-typing-v4-120	37	optional	應繼分	law	單詞	應繼分
tw-typing-v4-120	37	optional	共同正犯	law	概念詞族	政府法律:共同
tw-typing-v4-120	37	required	債務承擔	law	概念詞族	政府法律:承擔
tw-typing-v4-120	37	optional	補助計畫	government	概念詞族	政府法律:補助
tw-typing-v4-120	37	required	違法	law,mcbopomofo	同義近義	違法違規
tw-typing-v4-120	37	optional	行政調查	law	概念詞族	政府法律:調查
tw-typing-v4-120	37	optional	改善措施	government	概念詞族	政府法律:措施
tw-typing-v4-120	37	optional	不當得利	law	概念詞族	政府法律:不當
tw-typing-v4-120	37	optional	核准	government,mcbopomofo	單詞	核准
tw-typing-v4-120	37	required	剩餘	law,mcbopomofo	單詞	剩餘
tw-typing-v4-120	37	required	分配	law,mcbopomofo	單詞	分配
tw-typing-v4-120	37	required	公寓	law,mcbopomofo	單詞	公寓
tw-typing-v4-120	37	optional	核備	government	單詞	核備
tw-typing-v4-120	37	required	幫助犯	law	概念詞族	政府法律:幫助
tw-typing-v4-120	37	required	高溫	agriculture-food,mcbopomofo,semiconductor	單詞	高溫
tw-typing-v4-120	37	optional	不溯及既往	law	單詞	不溯及既往
tw-typing-v4-121	1	required	倉庫	mcbopomofo,transport-logistics	單詞	倉庫
tw-typing-v4-121	1	optional	績效分析	transport-logistics	概念詞族	交通物流:效分
tw-typing-v4-121	1	required	停車場	mcbopomofo,transport-logistics	單詞	停車場
tw-typing-v4-121	1	optional	旅次產生	transport-logistics	概念詞族	交通物流:產生
tw-typing-v4-121	1	required	移動	mcbopomofo,transport-logistics	概念詞族	交通物流:移動
tw-typing-v4-121	1	required	危險	mcbopomofo,transport-logistics	概念詞族	交通物流:危險
tw-typing-v4-121	1	required	自主	mcbopomofo,transport-logistics	概念詞族	交通物流:自主
tw-typing-v4-121	1	optional	空中	mcbopomofo,transport-logistics	單詞	空中
tw-typing-v4-121	1	optional	自動倉儲	transport-logistics	概念詞族	交通物流:倉儲
tw-typing-v4-121	1	optional	物流中心	transport-logistics	概念詞族	交通物流:中心
tw-typing-v4-121	1	required	配送車隊	transport-logistics	概念詞族	交通物流:配送
tw-typing-v4-121	1	optional	條碼管理	transport-logistics	概念詞族	交通物流:碼管
tw-typing-v4-121	1	optional	國際物流	transport-logistics	概念詞族	交通物流:國際
tw-typing-v4-121	1	optional	倉儲管理	transport-logistics	概念詞族	交通物流:倉儲
tw-typing-v4-121	1	required	列車控制	transport-logistics	概念詞族	交通物流:列車
tw-typing-v4-121	1	optional	保稅工廠	transport-logistics	概念詞族	交通物流:工廠
tw-typing-v4-121	1	required	智慧	mcbopomofo,transport-logistics	概念詞族	交通物流:智慧
tw-typing-v4-121	1	required	機器人	mcbopomofo,transport-logistics	概念詞族	交通物流:器人
tw-typing-v4-121	1	optional	冷鏈物流	transport-logistics	概念詞族	交通物流:鏈物
tw-typing-v4-121	1	required	危險品運輸	transport-logistics	概念詞族	交通物流:危險
tw-typing-v4-121	1	optional	港區	mcbopomofo,transport-logistics	單詞	港區
tw-typing-v4-121	1	required	感應式號誌	transport-logistics	概念詞族	交通物流:感應
tw-typing-v4-121	1	optional	供應鏈物流	transport-logistics	概念詞族	交通物流:鏈物
tw-typing-v4-121	1	optional	即時監控	transport-logistics	概念詞族	交通物流:即時
tw-typing-v4-121	1	required	自動列車	transport-logistics	概念詞族	交通物流:列車
tw-typing-v4-121	1	optional	空運物流	transport-logistics	概念詞族	交通物流:運物
tw-typing-v4-121	1	required	共享運具	transport-logistics	概念詞族	交通物流:共享
tw-typing-v4-121	1	required	營運管理	transport-logistics	概念詞族	交通物流:營運
tw-typing-v4-121	1	required	末端配送	transport-logistics	概念詞族	交通物流:配送
tw-typing-v4-121	1	optional	物品	mcbopomofo,transport-logistics	單詞	物品
tw-typing-v4-122	28	optional	機構設計	manufacturing	概念詞族	工程製造:機構
tw-typing-v4-122	28	optional	表面粗糙度	manufacturing	概念詞族	工程製造:表面
tw-typing-v4-122	28	required	包裝設備	manufacturing	概念詞族	工程製造:裝設
tw-typing-v4-122	28	optional	熔融	manufacturing,mcbopomofo	單詞	熔融
tw-typing-v4-122	28	required	排程	industrial-engineering	概念詞族	工程製造:排程
tw-typing-v4-122	28	required	粉床	manufacturing	單詞	粉床
tw-typing-v4-122	28	required	製程路線	manufacturing	概念詞族	工程製造:路線
tw-typing-v4-122	28	optional	失效模式	industrial-engineering	概念詞族	工程製造:失效
tw-typing-v4-122	28	required	指數分布	industrial-engineering	概念詞族	工程製造:數分
tw-typing-v4-122	28	optional	地下水位	civil-engineering,mcbopomofo	概念詞族	工程製造:水位
tw-typing-v4-122	28	required	刀具磨耗	manufacturing	概念詞族	工程製造:刀具
tw-typing-v4-122	28	optional	工程估價	civil-engineering	單詞	工程估價
tw-typing-v4-122	28	required	容積移轉	civil-engineering	概念詞族	工程製造:移轉
tw-typing-v4-122	28	required	黏土	civil-engineering,mcbopomofo	單詞	黏土
tw-typing-v4-122	28	optional	公差堆疊	manufacturing	概念詞族	工程製造:公差
tw-typing-v4-122	28	optional	預定	industrial-engineering,mcbopomofo	單詞	預定
tw-typing-v4-122	28	required	快速換模	manufacturing	概念詞族	工程製造:快速
tw-typing-v4-122	28	optional	大眾運輸	civil-engineering,mcbopomofo	概念詞族	工程製造:大眾
tw-typing-v4-122	28	required	鋼筋	civil-engineering,mcbopomofo	單詞	鋼筋
tw-typing-v4-122	28	optional	豐田	manufacturing,mcbopomofo	單詞	豐田
tw-typing-v4-122	28	optional	網路最佳化	industrial-engineering	概念詞族	工程製造:佳化
tw-typing-v4-122	28	optional	多品種	industrial-engineering	單詞	多品種
tw-typing-v4-122	28	required	曲面	industrial-engineering,mcbopomofo	單詞	曲面
tw-typing-v4-122	28	optional	產能分析	industrial-engineering,manufacturing	概念詞族	工程製造:產能
tw-typing-v4-122	28	required	灌漿	civil-engineering	單詞	灌漿
tw-typing-v4-122	28	required	動態規劃	industrial-engineering	概念詞族	工程製造:動態
tw-typing-v4-122	28	optional	保留地	civil-engineering,mcbopomofo	概念詞族	工程製造:保留
tw-typing-v4-122	28	required	橋梁	civil-engineering,mcbopomofo	單詞	橋梁
tw-typing-v4-122	28	optional	首件檢查	manufacturing	概念詞族	工程製造:檢查
tw-typing-v4-122	28	required	人員	industrial-engineering,mcbopomofo	概念詞族	工程製造:人員
tw-typing-v4-123	118	optional	主要	mcbopomofo	概念詞族	日常生活:主要
tw-typing-v4-123	118	optional	公園	mcbopomofo	單詞	公園
tw-typing-v4-123	118	required	改成	mcbopomofo	單詞	改成
tw-typing-v4-123	118	optional	與其	mcbopomofo	單詞	與其
tw-typing-v4-123	118	optional	古老	mcbopomofo	單詞	古老
tw-typing-v4-123	118	optional	分子	mcbopomofo	概念詞族	日常生活:分子
tw-typing-v4-123	118	required	內在	mcbopomofo	概念詞族	日常生活:內在
tw-typing-v4-123	118	required	手段	mcbopomofo	單詞	手段
tw-typing-v4-123	118	required	和尚	mcbopomofo	單詞	和尚
tw-typing-v4-123	118	required	這片	mcbopomofo	單詞	這片
tw-typing-v4-123	118	required	害怕	mcbopomofo	單詞	害怕
tw-typing-v4-123	118	required	傳奇	mcbopomofo	概念詞族	日常生活:傳奇
tw-typing-v4-123	118	optional	順便	mcbopomofo	單詞	順便
tw-typing-v4-123	118	optional	屏東	mcbopomofo	單詞	屏東
tw-typing-v4-123	118	required	整治	mcbopomofo	單詞	整治
tw-typing-v4-123	118	required	成長	mcbopomofo	概念詞族	日常生活:成長
tw-typing-v4-123	118	optional	西方	mcbopomofo	概念詞族	日常生活:西方
tw-typing-v4-123	118	required	氣氛	mcbopomofo	單詞	氣氛
tw-typing-v4-123	118	required	拿到	mcbopomofo	單詞	拿到
tw-typing-v4-123	118	required	弟子	mcbopomofo	單詞	弟子
tw-typing-v4-123	118	optional	就像	mcbopomofo	單詞	就像
tw-typing-v4-123	118	optional	鼻子	mcbopomofo	單詞	鼻子
tw-typing-v4-123	118	required	北部	mcbopomofo	單詞	北部
tw-typing-v4-123	118	optional	反對	mcbopomofo	單詞	反對
tw-typing-v4-123	118	optional	素養題	general	概念詞族	日常生活:素養
tw-typing-v4-123	118	optional	揭曉	mcbopomofo	單詞	揭曉
tw-typing-v4-123	118	optional	過度	mcbopomofo	單詞	過度
tw-typing-v4-123	118	required	別人	mcbopomofo	單詞	別人
tw-typing-v4-123	118	required	國立	mcbopomofo	單詞	國立
tw-typing-v4-123	118	optional	近年	mcbopomofo	單詞	近年
tw-typing-v4-124	176	optional	作物育種	agriculture-food	單詞	作物育種
tw-typing-v4-124	176	required	天敵昆蟲	agriculture-food	概念詞族	農業食品:昆蟲
tw-typing-v4-124	176	required	金黃色	agriculture-food,mcbopomofo	單詞	金黃色
tw-typing-v4-124	176	optional	設施農業	agriculture-food	概念詞族	農業食品:設施
tw-typing-v4-124	176	optional	食品科學	agriculture-food	概念詞族	農業食品:科學
tw-typing-v4-124	176	required	重要管制點	agriculture-food	概念詞族	農業食品:管制
tw-typing-v4-124	176	optional	永續農業	agriculture-food	概念詞族	農業食品:永續
tw-typing-v4-124	176	optional	葉面施肥	agriculture-food	單詞	葉面施肥
tw-typing-v4-124	176	optional	土壤改良	agriculture-food	概念詞族	農業食品:改良
tw-typing-v4-124	176	optional	瞬間	agriculture-food,mcbopomofo	單詞	瞬間
tw-typing-v4-124	176	required	製造規範	agriculture-food,biotech-pharma	概念詞族	農業食品:規範
tw-typing-v4-124	176	required	膨鬆劑	agriculture-food	單詞	膨鬆劑
tw-typing-v4-124	176	optional	管理	agriculture-food,business,civil-engineering,mcbopomofo,medicine,network-security,semiconductor,transport-logistics	單詞	管理
tw-typing-v4-124	176	required	安全採收期	agriculture-food	概念詞族	農業食品:收期
tw-typing-v4-124	176	required	衛生規範	agriculture-food	概念詞族	農業食品:衛生
tw-typing-v4-124	176	required	性費洛蒙	agriculture-food	單詞	性費洛蒙
tw-typing-v4-124	176	optional	商業滅菌	agriculture-food	概念詞族	農業食品:商業
tw-typing-v4-124	176	required	真菌毒素	agriculture-food	單詞	真菌毒素
tw-typing-v4-124	176	required	間作	agriculture-food	單詞	間作
tw-typing-v4-124	176	required	重金屬污染	agriculture-food	概念詞族	農業食品:金屬
tw-typing-v4-124	176	required	病蟲害	agriculture-food,mcbopomofo	單詞	病蟲害
tw-typing-v4-124	176	optional	良好	agriculture-food,mcbopomofo	單詞	良好
tw-typing-v4-124	176	required	燻製	agriculture-food	單詞	燻製
tw-typing-v4-124	176	optional	綜合	agriculture-food,mcbopomofo	概念詞族	農業食品:綜合
tw-typing-v4-124	176	optional	增稠劑	agriculture-food	單詞	增稠劑
tw-typing-v4-124	176	optional	摘心	agriculture-food	單詞	摘心
tw-typing-v4-124	176	optional	疏果	agriculture-food	單詞	疏果
tw-typing-v4-124	176	optional	食品中毒	agriculture-food	概念詞族	農業食品:中毒
tw-typing-v4-124	176	required	食品加工	agriculture-food	概念詞族	農業食品:加工
tw-typing-v4-124	176	required	動物用藥	agriculture-food	單詞	動物用藥
tw-typing-v4-125	159	optional	材料工程	materials-chemistry	概念詞族	科學環境:材料
tw-typing-v4-125	159	required	地下水稽核	energy-environment	概念詞族	科學環境:地下
tw-typing-v4-125	159	optional	酸鹼	mcbopomofo,science	概念詞族	科學環境:酸鹼
tw-typing-v4-125	159	optional	碳排放	energy-environment	概念詞族	科學環境:碳排
tw-typing-v4-125	159	optional	水質稽核	energy-environment	概念詞族	科學環境:水質
tw-typing-v4-125	159	optional	生醫材料	materials-chemistry	概念詞族	科學環境:材料
tw-typing-v4-125	159	optional	水質	energy-environment,mcbopomofo	概念詞族	科學環境:水質
tw-typing-v4-125	159	required	地下水污染	energy-environment	概念詞族	科學環境:地下
tw-typing-v4-125	159	optional	酸鹼理論	science	概念詞族	科學環境:酸鹼
tw-typing-v4-125	159	required	環境工程	energy-environment	概念詞族	科學環境:環境
tw-typing-v4-125	159	required	水質盤查	energy-environment	概念詞族	科學環境:水質
tw-typing-v4-125	159	required	土壤盤查	energy-environment	概念詞族	科學環境:土壤
tw-typing-v4-125	159	required	土壤監測	energy-environment	概念詞族	科學環境:土壤
tw-typing-v4-125	159	required	土壤污染	energy-environment	概念詞族	科學環境:土壤
tw-typing-v4-125	159	required	地下水監測	energy-environment	概念詞族	科學環境:地下
tw-typing-v4-125	159	optional	碳排放稽核	energy-environment	概念詞族	科學環境:碳排
tw-typing-v4-125	159	required	地下水	energy-environment,mcbopomofo	概念詞族	科學環境:地下
tw-typing-v4-125	159	optional	超導材料	materials-chemistry	概念詞族	科學環境:材料
tw-typing-v4-125	159	required	土壤稽核	energy-environment	概念詞族	科學環境:土壤
tw-typing-v4-125	159	required	土壤	energy-environment,mcbopomofo	概念詞族	科學環境:土壤
tw-typing-v4-125	159	optional	碳排放監測	energy-environment	概念詞族	科學環境:碳排
tw-typing-v4-125	159	optional	酸鹼平衡	materials-chemistry	概念詞族	科學環境:酸鹼
tw-typing-v4-125	159	optional	水質指標	energy-environment	概念詞族	科學環境:水質
tw-typing-v4-125	159	optional	路易士酸鹼	science	概念詞族	科學環境:酸鹼
tw-typing-v4-125	159	required	環境管理	energy-environment	概念詞族	科學環境:環境
tw-typing-v4-125	159	required	環境監測	energy-environment	概念詞族	科學環境:環境
tw-typing-v4-125	159	required	水質監測	energy-environment	概念詞族	科學環境:水質
tw-typing-v4-125	159	required	生態環境	energy-environment,mcbopomofo	概念詞族	科學環境:環境
tw-typing-v4-125	159	optional	碳排放盤查	energy-environment	概念詞族	科學環境:碳排
tw-typing-v4-125	159	optional	半導體材料	materials-chemistry	概念詞族	科學環境:材料
tw-typing-v4-126	105	required	新聞	mcbopomofo	概念詞族	日常生活:新聞
tw-typing-v4-126	105	optional	貧困	mcbopomofo	單詞	貧困
tw-typing-v4-126	105	required	快活	mcbopomofo	單詞	快活
tw-typing-v4-126	105	optional	本院	mcbopomofo	單詞	本院
tw-typing-v4-126	105	required	認定	mcbopomofo	單詞	認定
tw-typing-v4-126	105	required	正是	mcbopomofo	單詞	正是
tw-typing-v4-126	105	required	從一	mcbopomofo	單詞	從一
tw-typing-v4-126	105	optional	之家	mcbopomofo	單詞	之家
tw-typing-v4-126	105	required	閒置	mcbopomofo	單詞	閒置
tw-typing-v4-126	105	optional	上述	mcbopomofo	單詞	上述
tw-typing-v4-126	105	optional	動詞	mcbopomofo	概念詞族	日常生活:動詞
tw-typing-v4-126	105	required	高度	mcbopomofo	單詞	高度
tw-typing-v4-126	105	optional	號碼	mcbopomofo	單詞	號碼
tw-typing-v4-126	105	optional	著手	mcbopomofo	單詞	著手
tw-typing-v4-126	105	required	草原	mcbopomofo	單詞	草原
tw-typing-v4-126	105	optional	單位	mcbopomofo	單詞	單位
tw-typing-v4-126	105	required	英偉達	general	單詞	英偉達
tw-typing-v4-126	105	optional	可是	mcbopomofo	單詞	可是
tw-typing-v4-126	105	required	不做	mcbopomofo	單詞	不做
tw-typing-v4-126	105	optional	活潑	mcbopomofo	單詞	活潑
tw-typing-v4-126	105	optional	補助	mcbopomofo	概念詞族	日常生活:補助
tw-typing-v4-126	105	required	客家	mcbopomofo	單詞	客家
tw-typing-v4-126	105	required	校園	mcbopomofo	單詞	校園
tw-typing-v4-126	105	optional	轉身	mcbopomofo	單詞	轉身
tw-typing-v4-126	105	required	包含	mcbopomofo	單詞	包含
tw-typing-v4-126	105	required	達成	mcbopomofo	概念詞族	日常生活:達成
tw-typing-v4-126	105	optional	總部	mcbopomofo	單詞	總部
tw-typing-v4-126	105	required	耶穌	mcbopomofo	單詞	耶穌
tw-typing-v4-126	105	optional	辯護	mcbopomofo	單詞	辯護
tw-typing-v4-126	105	optional	削減	mcbopomofo	單詞	削減
tw-typing-v4-127	30	required	計畫	civil-engineering,education,government,mcbopomofo	同義近義	計畫規劃方案
tw-typing-v4-127	30	optional	設備保養	manufacturing	概念詞族	工程製造:保養
tw-typing-v4-127	30	optional	人因設計	industrial-engineering	概念詞族	工程製造:人因
tw-typing-v4-127	30	optional	人因工程	industrial-engineering	概念詞族	工程製造:人因
tw-typing-v4-127	30	required	節拍時間	manufacturing	概念詞族	工程製造:時間
tw-typing-v4-127	30	optional	柔性路面	civil-engineering	概念詞族	工程製造:路面
tw-typing-v4-127	30	required	切削深度	manufacturing	概念詞族	工程製造:切削
tw-typing-v4-127	30	required	時間	industrial-engineering,manufacturing,mcbopomofo,medicine	概念詞族	工程製造:時間
tw-typing-v4-127	30	optional	預知保養	manufacturing	概念詞族	工程製造:保養
tw-typing-v4-127	30	optional	非破壞檢測	manufacturing	概念詞族	工程製造:破壞
tw-typing-v4-127	30	required	破壞韌性	manufacturing,materials-chemistry	概念詞族	工程製造:破壞
tw-typing-v4-127	30	optional	射出模具	manufacturing	概念詞族	工程製造:射出
tw-typing-v4-127	30	optional	維護管理	civil-engineering	概念詞族	工程製造:維護
tw-typing-v4-127	30	optional	維護	manufacturing,mcbopomofo	概念詞族	工程製造:維護
tw-typing-v4-127	30	required	模板工程	civil-engineering	概念詞族	工程製造:模板
tw-typing-v4-127	30	required	主生產排程	manufacturing	概念詞族	工程製造:產排
tw-typing-v4-127	30	required	規劃	manufacturing,mcbopomofo	同義近義	計畫規劃方案
tw-typing-v4-127	30	required	生產排程	manufacturing	概念詞族	工程製造:產排
tw-typing-v4-127	30	required	施工計畫書	civil-engineering	概念詞族	工程製造:畫書
tw-typing-v4-127	30	required	品質計畫書	civil-engineering	概念詞族	工程製造:畫書
tw-typing-v4-127	30	optional	滾珠軸承	manufacturing	概念詞族	工程製造:滾珠
tw-typing-v4-127	30	required	切削加工	manufacturing	概念詞族	工程製造:切削
tw-typing-v4-127	30	optional	彈性模數	manufacturing	概念詞族	工程製造:模數
tw-typing-v4-127	30	required	安全工程	industrial-engineering	概念詞族	工程製造:安全
tw-typing-v4-127	30	optional	滾珠螺桿	manufacturing	概念詞族	工程製造:滾珠
tw-typing-v4-127	30	optional	剪切模數	manufacturing	概念詞族	工程製造:模數
tw-typing-v4-127	30	optional	剛性路面	civil-engineering	概念詞族	工程製造:路面
tw-typing-v4-127	30	required	安全檢查	manufacturing,mcbopomofo	概念詞族	工程製造:安全
tw-typing-v4-127	30	required	模板	civil-engineering,mcbopomofo	概念詞族	工程製造:模板
tw-typing-v4-127	30	optional	射出機	manufacturing	概念詞族	工程製造:射出
tw-typing-v4-128	101	required	出錢	mcbopomofo	單詞	出錢
tw-typing-v4-128	101	required	財政	mcbopomofo	概念詞族	日常生活:財政
tw-typing-v4-128	101	required	意外	mcbopomofo	單詞	意外
tw-typing-v4-128	101	required	厲害	mcbopomofo	單詞	厲害
tw-typing-v4-128	101	required	之一	mcbopomofo	概念詞族	日常生活:之一
tw-typing-v4-128	101	optional	科技	mcbopomofo	概念詞族	日常生活:科技
tw-typing-v4-128	101	optional	算了	mcbopomofo	單詞	算了
tw-typing-v4-128	101	required	分別	mcbopomofo	概念詞族	日常生活:分別
tw-typing-v4-128	101	required	務必	mcbopomofo	單詞	務必
tw-typing-v4-128	101	optional	根據	mcbopomofo	單詞	根據
tw-typing-v4-128	101	optional	丈夫	mcbopomofo	單詞	丈夫
tw-typing-v4-128	101	optional	不便	mcbopomofo	單詞	不便
tw-typing-v4-128	101	required	才能	mcbopomofo	概念詞族	日常生活:才能
tw-typing-v4-128	101	required	創作	mcbopomofo	概念詞族	日常生活:創作
tw-typing-v4-128	101	optional	釋出	mcbopomofo	單詞	釋出
tw-typing-v4-128	101	optional	停止	mcbopomofo	同義近義	停止中止終止
tw-typing-v4-128	101	optional	尚未	mcbopomofo	單詞	尚未
tw-typing-v4-128	101	optional	下山	mcbopomofo	單詞	下山
tw-typing-v4-128	101	optional	之二	mcbopomofo	單詞	之二
tw-typing-v4-128	101	required	管理局	mcbopomofo	單詞	管理局
tw-typing-v4-128	101	optional	痛苦	mcbopomofo	單詞	痛苦
tw-typing-v4-128	101	required	要不	mcbopomofo	單詞	要不
tw-typing-v4-128	101	optional	真正	mcbopomofo	單詞	真正
tw-typing-v4-128	101	required	一陣子	mcbopomofo	單詞	一陣子
tw-typing-v4-128	101	required	山羊	mcbopomofo	單詞	山羊
tw-typing-v4-128	101	optional	分擔	mcbopomofo	單詞	分擔
tw-typing-v4-128	101	required	在下	mcbopomofo	單詞	在下
tw-typing-v4-128	101	optional	至於	mcbopomofo	單詞	至於
tw-typing-v4-128	101	required	檢舉	mcbopomofo	單詞	檢舉
tw-typing-v4-128	101	optional	一同	mcbopomofo	單詞	一同
tw-typing-v4-129	59	optional	判別	ai-data-science,mcbopomofo	單詞	判別
tw-typing-v4-129	59	optional	勒索病毒	network-security	概念詞族	數位科技:勒索
tw-typing-v4-129	59	required	推論最佳化	ai-data-science	概念詞族	數位科技:推論
tw-typing-v4-129	59	required	漏洞管理	network-security	單詞	漏洞管理
tw-typing-v4-129	59	required	四次揮手	network-security	單詞	四次揮手
tw-typing-v4-129	59	required	曲線下面積	ai-data-science	概念詞族	數位科技:曲線
tw-typing-v4-129	59	optional	網站服務	network-security	概念詞族	數位科技:網站
tw-typing-v4-129	59	required	優先	mcbopomofo,software	單詞	優先
tw-typing-v4-129	59	optional	情感分析	ai-data-science	概念詞族	數位科技:情感
tw-typing-v4-129	59	required	擴充	mcbopomofo,software	單詞	擴充
tw-typing-v4-129	59	required	協作	mcbopomofo,network-security	單詞	協作
tw-typing-v4-129	59	optional	不可否認性	network-security	概念詞族	數位科技:可否
tw-typing-v4-129	59	optional	重構	software	單詞	重構
tw-typing-v4-129	59	required	問答系統	ai-data-science	單詞	問答系統
tw-typing-v4-129	59	required	緩慢	ai-data-science,mcbopomofo	單詞	緩慢
tw-typing-v4-129	59	optional	隨機	ai-data-science,mcbopomofo,semiconductor	概念詞族	數位科技:隨機
tw-typing-v4-129	59	required	光學	ai-data-science,mcbopomofo,medicine,semiconductor	概念詞族	數位科技:光學
tw-typing-v4-129	59	required	數位簽章	network-security	概念詞族	數位科技:數位
tw-typing-v4-129	59	required	文本摘要	ai-data-science	概念詞族	數位科技:文本
tw-typing-v4-129	59	optional	貝氏	ai-data-science,mcbopomofo	單詞	貝氏
tw-typing-v4-129	59	optional	多頭注意力	ai-data-science	概念詞族	數位科技:意力
tw-typing-v4-129	59	optional	路徑	mcbopomofo,network-security	概念詞族	數位科技:路徑
tw-typing-v4-129	59	required	回饋	ai-data-science,mcbopomofo	單詞	回饋
tw-typing-v4-129	59	optional	擴散模型	ai-data-science	概念詞族	數位科技:擴散
tw-typing-v4-129	59	required	偏誤分析	ai-data-science	概念詞族	數位科技:誤分
tw-typing-v4-129	59	optional	隔離	mcbopomofo,software	概念詞族	數位科技:隔離
tw-typing-v4-129	59	required	供應鏈稽核	network-security	概念詞族	數位科技:應鏈
tw-typing-v4-129	59	optional	記憶體鑑識	network-security	概念詞族	數位科技:憶體
tw-typing-v4-129	59	optional	多模態模型	ai-data-science	概念詞族	數位科技:模態
tw-typing-v4-129	59	optional	自動化	mcbopomofo,network-security	概念詞族	數位科技:動化
tw-typing-v4-130	116	optional	這麼	mcbopomofo	概念詞族	日常生活:這麼
tw-typing-v4-130	116	optional	這麼多	mcbopomofo	概念詞族	日常生活:這麼
tw-typing-v4-130	116	required	遠距	mcbopomofo	概念詞族	日常生活:遠距
tw-typing-v4-130	116	required	怎麼樣	mcbopomofo	概念詞族	日常生活:怎麼
tw-typing-v4-130	116	optional	視訊	mcbopomofo	同義近義	影像影片視訊
tw-typing-v4-130	116	required	台灣	mcbopomofo	概念詞族	日常生活:台灣
tw-typing-v4-130	116	required	一定要	mcbopomofo	概念詞族	日常生活:一定
tw-typing-v4-130	116	required	遠距醫療	general	概念詞族	日常生活:遠距
tw-typing-v4-130	116	required	怎麼辦	mcbopomofo	概念詞族	日常生活:怎麼
tw-typing-v4-130	116	required	自由工作者	general	概念詞族	日常生活:作者
tw-typing-v4-130	116	required	怎麼	mcbopomofo	概念詞族	日常生活:怎麼
tw-typing-v4-130	116	optional	你自己	mcbopomofo	概念詞族	日常生活:自己
tw-typing-v4-130	116	optional	排球少年	general	概念詞族	日常生活:少年
tw-typing-v4-130	116	required	台灣人	mcbopomofo	概念詞族	日常生活:台灣
tw-typing-v4-130	116	required	一定	mcbopomofo	概念詞族	日常生活:一定
tw-typing-v4-130	116	required	作者	mcbopomofo	概念詞族	日常生活:作者
tw-typing-v4-130	116	optional	影片	mcbopomofo	同義近義	影像影片視訊
tw-typing-v4-130	116	optional	自己	mcbopomofo	概念詞族	日常生活:自己
tw-typing-v4-130	116	required	台灣省	mcbopomofo	概念詞族	日常生活:台灣
tw-typing-v4-130	116	optional	少年	mcbopomofo	概念詞族	日常生活:少年
tw-typing-v4-130	116	optional	自己的	mcbopomofo	概念詞族	日常生活:自己
tw-typing-v4-130	116	required	不一定	mcbopomofo	概念詞族	日常生活:一定
tw-typing-v4-130	116	optional	這麼做	mcbopomofo	概念詞族	日常生活:這麼
tw-typing-v4-130	116	required	遠距工作	general	概念詞族	日常生活:遠距
tw-typing-v4-130	116	optional	行動銀行	general	概念詞族	日常生活:銀行
tw-typing-v4-130	116	optional	青少年	mcbopomofo	概念詞族	日常生活:少年
tw-typing-v4-130	116	required	工作者	mcbopomofo	概念詞族	日常生活:作者
tw-typing-v4-130	116	optional	網路銀行	general	概念詞族	日常生活:銀行
tw-typing-v4-130	116	optional	影像	mcbopomofo	同義近義	影像影片視訊
tw-typing-v4-130	116	optional	銀行	mcbopomofo	概念詞族	日常生活:銀行
tw-typing-v4-131	173	required	重疊詞	chinese	單詞	重疊詞
tw-typing-v4-131	173	optional	古今字	chinese	單詞	古今字
tw-typing-v4-131	173	required	衍文	chinese	單詞	衍文
tw-typing-v4-131	173	required	移覺	chinese	單詞	移覺
tw-typing-v4-131	173	optional	通假字	chinese	單詞	通假字
tw-typing-v4-131	173	required	全濁	chinese	單詞	全濁
tw-typing-v4-131	173	optional	謂語	chinese	單詞	謂語
tw-typing-v4-131	173	required	近代音	chinese	單詞	近代音
tw-typing-v4-131	173	optional	文獻學	chinese	單詞	文獻學
tw-typing-v4-131	173	optional	語料庫	chinese	概念詞族	語文人文:料庫
tw-typing-v4-131	173	optional	陶淵明	chinese,mcbopomofo,people-history	單詞	陶淵明
tw-typing-v4-131	173	required	校讎	chinese	單詞	校讎
tw-typing-v4-131	173	required	全清	chinese	單詞	全清
tw-typing-v4-131	173	optional	徐志摩	chinese,mcbopomofo	單詞	徐志摩
tw-typing-v4-131	173	required	白居易	chinese,mcbopomofo,people-history	單詞	白居易
tw-typing-v4-131	173	optional	構詞學	chinese	單詞	構詞學
tw-typing-v4-131	173	required	音系學	chinese	單詞	音系學
tw-typing-v4-131	173	required	轉品	chinese	單詞	轉品
tw-typing-v4-131	173	required	義訓	chinese	單詞	義訓
tw-typing-v4-131	173	required	借喻	chinese	單詞	借喻
